call_id,timestamp,channel,language,region,is_premium,prior_contacts_30d,sentiment,intent,best_queue,first_utterance,complexity_score,observed_aht_best,split
d7cd6ed3-4023-4273-b4bc-b87a0a331df7,2025-08-18T23:59:33,phone,en,NA,0,0,0,tech,Tech,I’m getting a 500 issue on the payment page.,3.05,714,train
8cf23527-1e0a-4ea7-bdac-f705e3ae0f37,2025-08-19T00:33:33,chat,en,NA,0,0,0,retention,Retention,Please pause or cancel my membership for a few months.,5.92,732,train
49c41563-ce7a-4983-a1d8-6659e91e903c,2025-08-19T00:40:33,chat,en,EU,0,0,0,retention,Retention,How do I close my account permanently?,6.2,815,train
32412b9f-0cd8-4b14-b904-888642b97b25,2025-08-19T01:33:33,chat,en,NA,0,0,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,6.83,801,train
1a910222-b3df-4e4e-8bc0-19e5b1c191f2,2025-08-19T01:33:33,phone,en,LATAM,0,1,-1,retention,Retention,How do I close my account permanently?,2.13,742,train
c275c2f9-66ad-4167-a996-3d32eec2700a,2025-08-19T01:59:33,phone,en,APAC,1,1,0,billing,Billing,I was charged twice on my card and need a reversal.,6.64,675,val
c3fc5ccf-c466-4fde-92eb-3f31ce8c64f9,2025-08-19T04:45:33,chat,en,APAC,1,1,0,account,Account,I can’t see my past orders in my account.,3.36,560,train
7c48491e-9677-4db1-807d-07339aa439a8,2025-08-19T05:04:33,chat,es,NA,0,1,-1,retention,Retention,How do I close my account permanently?,5.48,915,train
733c5d69-89bb-428d-b8e7-25376f9f5ab5,2025-08-19T05:29:33,chat,en,NA,0,1,-1,retention,Account,How do I close my account permanently?,7.37,943,train
42dd4aca-d62c-4cce-a4b3-aef3acb871f2,2025-08-19T09:10:33,phone,en,EU,0,1,0,account,Account,I need to update my address and phone number.,3.41,573,train
66106dff-5f13-4d3d-a6e1-78081f46ef64,2025-08-19T09:33:33,phone,es,NA,1,0,1,billing,Billing,Can you help me with my billing statement?,6.15,620,train
693a6b66-0981-4990-a399-c63847f196ff,2025-08-19T09:37:33,phone,en,LATAM,0,1,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,5.89,897,train
af2dae5b-fa7c-49b3-8941-19db28095146,2025-08-19T10:54:33,phone,en,EU,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.79,793,train
9403ceda-d1c8-45b4-b7c7-51a77ad1684d,2025-08-19T12:16:33,phone,en,EU,0,2,-1,retention,Retention,How do I close my account permanently?,7.96,979,train
5555b938-9568-4fa2-b390-f9added4b050,2025-08-19T12:40:33,chat,en,NA,0,0,0,account,Account,I need to update my address and phone number.,4.12,508,train
8f300939-2d6e-416b-9733-d9ae9024a66f,2025-08-19T13:06:33,phone,en,APAC,1,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,4.44,671,train
d8120916-7051-4396-990d-f24e6de82683,2025-08-19T13:18:33,chat,en,NA,1,1,-1,billing,Account,I want to change my payment method and check a recent charge.,6.74,779,test
5e91a330-4b8e-4e21-8ecd-594fe1a62ab0,2025-08-19T13:45:33,chat,en,NA,1,0,-1,billing,Billing,I want to change my payment method and check a recent charge.,4.56,606,train
73bf18d5-406b-4e32-a92d-fa8e8666d13e,2025-08-19T15:07:33,phone,en,EU,0,0,-1,billing,Billing,I was charged twice on my card and need a credit.,1.53,556,train
bd2d0c95-1ef8-4a24-bc15-181203feac16,2025-08-19T15:43:33,phone,en,EU,0,2,-1,tech,Tech,The website crashes when I try to checkout.,3.58,898,train
65cb34d2-87ca-4973-88d2-13d8eeb354dd,2025-08-19T15:49:33,phone,en,NA,0,0,0,billing,Billing,I want to change my payment method and check a recent charge.,6.76,602,train
d627d516-234a-49ec-a48e-0bb5ee7049e1,2025-08-19T16:36:33,phone,en,LATAM,0,2,0,account,Account,I can’t see my past orders in my account.,6.47,743,val
18d0907e-6f94-4b44-994b-7bc02fb22977,2025-08-19T17:16:33,chat,en,NA,0,0,-1,account,Account,I need to update my address and phone number.,3.08,516,train
d91ea766-3408-4c88-bca8-624b5b5b0b2b,2025-08-19T19:28:33,chat,en,LATAM,0,0,-1,tech,Tech,The website crashes when I try to checkout.,5.26,862,train
42b200c0-8bd8-4e7a-9e2a-320cdcc24bbc,2025-08-19T19:35:33,chat,es,APAC,1,0,-1,retention,Retention,I want to cancel my subscription—it's too expensive.,5.28,762,train
9ca19ce7-2835-4500-9cf9-380101999b50,2025-08-19T20:10:33,phone,en,NA,0,0,0,account,Account,Please help me verify my profile and device.,6.15,566,train
3679c1da-7195-4d8e-8106-eca2985ba8ab,2025-08-19T21:54:33,chat,en,NA,0,1,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.24,949,train
9fe87296-8b3a-4027-a04b-9ff31f873467,2025-08-19T22:35:33,phone,en,NA,0,0,0,account,Account,I need to update my address and phone number.,1.84,436,train
1a7c3c43-4ac3-4ee5-94d2-98173b08f3a9,2025-08-19T23:44:33,chat,es,NA,1,0,1,billing,Billing,My invoice looks wrong—why is there an extra fee?,6.79,664,train
80cb5115-3241-4dc0-b0a9-c4689ffe6dee,2025-08-20T02:35:33,chat,es,NA,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.05,849,train
402a27c6-6db2-4461-a29a-64267a4c146b,2025-08-20T03:01:33,chat,en,NA,0,0,0,account,Account,How do I change the email on my account?,5.66,625,train
84f037ef-1ca7-452e-9c52-9b03003a86de,2025-08-20T03:04:33,phone,es,LATAM,0,1,0,billing,Billing,I was charged twice on my card and need a refund.,4.18,616,train
5f8b826b-0fcb-4d01-81ea-d467e7abcec0,2025-08-20T03:59:33,chat,en,NA,0,0,0,retention,Retention,How do I close my account permanently?,4.35,762,train
5532a1ef-4902-45b5-8591-585002e70dd1,2025-08-20T04:00:33,phone,es,NA,0,1,0,account,Account,I need to update my address and phone number.,4.04,537,train
0e8526f8-5431-4548-b200-33fe172be49b,2025-08-20T05:20:33,chat,en,NA,0,0,-1,account,Tech,Please help me verify my profile and device.,6.17,613,train
b9d0ca52-a7e8-4661-8be1-a3469bb1791f,2025-08-20T05:31:33,phone,en,EU,1,0,-1,account,Account,How do I change the email on my account?,5.72,605,train
8b2de3a2-5200-453a-95cb-bb6b07beac6c,2025-08-20T06:24:33,chat,en,LATAM,1,1,0,billing,Billing,I was charged twice on my card and need a refund.,6.5,794,val
a172b6f4-bf0e-4acf-99cc-7759de6fa82a,2025-08-20T08:45:33,phone,es,LATAM,1,0,0,tech,Tech,My password reset link isn't working.,3.98,676,train
4a033d5e-b1bb-493a-b2c5-0dc5302c1fb0,2025-08-20T09:09:33,chat,en,APAC,0,0,0,tech,Tech,The website crashes when I try to checkout.,6.04,793,test
7a006335-bef7-47eb-94a4-1e043da8b199,2025-08-20T09:14:33,phone,en,LATAM,1,0,1,billing,Billing,I want to change my payment method and check a recent charge.,5.06,524,train
5404b51c-a055-4c16-83f9-23e4c90a9b03,2025-08-20T09:31:33,chat,en,APAC,0,1,0,tech,Tech,The app keeps showing an issue and won't let me log in.,2.04,726,train
579cc83c-3f85-412d-985e-de188c9c1973,2025-08-20T09:43:33,chat,es,NA,1,0,-1,billing,Billing,I was charged twice on my card and need a reversal.,4.12,516,val
e88ffb83-779b-4044-9efe-5c894d0c405d,2025-08-20T09:54:33,chat,es,NA,0,0,0,tech,Tech,I’m getting a 500 issue on the payment page.,4.64,829,train
ab94daf9-94af-456c-b687-e97768587f9d,2025-08-20T10:00:33,chat,en,LATAM,0,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,9.93,924,val
faebc41a-c04e-4a02-b108-02fdedf30657,2025-08-20T10:43:33,chat,en,EU,0,1,0,tech,Tech,The website crashes when I try to checkout.,4.15,841,train
af1e8ae9-f998-4eb6-aca4-56dec7852a4e,2025-08-20T12:08:33,chat,en,NA,0,0,0,account,Account,I can’t see my past orders in my account.,3.95,418,train
792b6f3b-040b-414e-a609-30611bf86c1f,2025-08-20T14:28:33,chat,en,APAC,0,0,0,account,Account,I need to update my address and phone number.,7.14,708,train
8875507a-317d-4215-aeca-aa47a6980538,2025-08-20T15:25:33,chat,en,NA,1,0,0,billing,Tech,I was charged twice on my card and need a credit.,4.66,615,val
e5ec2ac7-d7f6-4992-ab87-229400671a51,2025-08-20T17:31:33,phone,en,NA,0,0,0,retention,Retention,How do I close my account permanently?,5.29,660,val
70361a7e-8cd3-4bbe-9472-e91489117215,2025-08-20T17:56:33,phone,en,LATAM,0,2,-1,tech,Tech,I’m getting a 500 error on the payment page.,0.37,859,train
e64da8a9-4d80-48cd-9703-75ea5a7d45a2,2025-08-20T18:16:33,chat,en,NA,0,0,1,account,Account,I can’t see my past orders in my account.,5.13,498,train
df62b559-bb39-4541-b8f9-08d8e8ad4988,2025-08-20T18:21:33,phone,en,LATAM,0,2,-1,tech,Tech,The website crashes when I try to checkout.,4.54,986,train
1ed41a8d-6ab4-42e4-981a-5a112d94c628,2025-08-20T18:28:33,phone,en,LATAM,0,0,-1,tech,Tech,I’m getting a 500 issue on the payment page.,4.4,835,test
313064cd-e6a5-4c9b-8f47-be8c003a118d,2025-08-20T19:54:33,phone,en,NA,0,1,0,account,Account,Please help me verify my profile and device.,4.66,683,train
93632cee-c127-4c1f-b56e-12ec23118378,2025-08-21T00:45:33,chat,es,NA,1,0,0,account,Account,I need to update my address and phone number.,6.05,493,train
9d2060ec-1835-4c4b-a9b2-78c83c8e6f15,2025-08-21T02:35:33,chat,en,NA,1,0,0,account,Account,I need to update my address and phone number.,1.76,350,train
138ba1d5-20d0-4680-b3b6-2e12fc281b31,2025-08-21T03:34:33,chat,en,APAC,1,0,0,account,Account,I can’t see my past orders in my account.,3.04,435,train
37972f8e-0748-4a9f-b1f1-44bf2c4d6871,2025-08-21T03:34:33,chat,en,NA,0,0,1,account,Account,I need to update my address and phone number.,6.6,628,train
510789bf-dd26-421d-bb11-2393ab4995f8,2025-08-21T03:49:33,phone,en,LATAM,0,1,0,billing,Billing,Can you help me with my billing statement?,5.36,666,test
82467abd-8bc1-4296-99c6-bc593a6f3819,2025-08-21T04:56:33,chat,en,NA,0,0,0,tech,Tech,My password reset link isn't working.,4.36,805,train
87923d4e-bbfc-4616-a6d8-a0d05a8ccc7e,2025-08-21T06:19:33,chat,en,NA,1,2,0,billing,Billing,I want to change my payment method and check a recent charge.,6.61,729,test
3333f51f-07c6-4c7e-8b71-296e645a2363,2025-08-21T06:22:33,phone,en,NA,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.74,700,train
a29c0fb7-6027-4eda-a45b-01f2fb277c0d,2025-08-21T08:09:33,chat,en,NA,0,0,-1,account,Account,Please help me verify my profile and device.,3.1,533,train
ec73e8f9-e09e-4028-9474-44ac35b1253d,2025-08-21T08:14:33,phone,en,LATAM,0,2,-1,retention,Retention,Please pause or cancel my membership for a few months.,3.09,754,train
e2b6ca48-ccc2-4fdc-b510-3fc0eeaaa14b,2025-08-21T10:17:33,chat,en,NA,0,0,-1,tech,Tech,The website crashes when I try to checkout.,3.59,764,train
d7caf318-ea72-4a59-bdf9-87cc3c6cefbb,2025-08-21T10:53:33,phone,en,NA,0,0,1,account,Account,I need to update my address and phone number.,6.9,578,test
d0114528-3e90-4671-b86b-2ce56e57cead,2025-08-21T11:11:33,chat,en,EU,1,0,-1,account,Account,Please help me verify my profile and device.,6.32,634,train
6db3488b-810f-488a-8e72-ca07e39a0cd1,2025-08-21T12:24:33,chat,en,NA,1,1,0,tech,Tech,I’m getting a 500 bug on the payment page.,4.11,761,train
fa8e9727-555c-4cdf-864f-aa68ae6bd0cc,2025-08-21T12:32:33,phone,en,NA,0,2,0,retention,Retention,How do I close my account permanently?,5.97,847,train
34a5b2fb-3727-4b7c-9c73-b74cb72116ec,2025-08-21T12:35:33,phone,en,NA,0,1,-1,billing,Billing,I was charged twice on my card and need a credit.,2.68,613,train
8b4a1bf3-328b-46de-995c-ec6d42525859,2025-08-21T12:56:33,chat,es,EU,0,1,-1,billing,Billing,Can you help me with my billing statement?,3.91,787,test
a6f2dade-8ae4-4cb9-b986-cb63dfdc01e6,2025-08-21T14:33:33,chat,es,APAC,0,0,0,billing,Billing,Can you help me with my billing statement?,5.18,550,train
7ba9cd62-1ee2-4e17-8a2b-97d7af208dff,2025-08-21T15:07:33,phone,en,NA,0,1,1,retention,Retention,I'm considering switching to a competitor—what can you offer?,5.49,889,train
e249a3e2-36c8-4264-8613-beee1e9578c2,2025-08-21T18:30:33,phone,es,EU,0,0,-1,tech,Tech,The website crashes when I try to checkout.,3.59,759,train
6de482e7-a38e-41d0-82d2-e25243563269,2025-08-21T18:34:33,phone,es,LATAM,1,1,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,3.66,691,train
3469a791-d8ea-478e-8c77-5f71bc33004c,2025-08-21T19:13:33,chat,en,NA,0,1,-1,billing,Billing,Can you help me with my billing statement?,5.17,858,train
a4faf01b-43ce-4933-b506-a840ee32784f,2025-08-21T20:08:33,chat,es,NA,0,0,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.06,704,train
9779d4b7-60c0-4dd0-8b34-67e9c975d23a,2025-08-21T20:53:33,chat,en,EU,0,0,0,tech,Tech,I’m getting a 500 bug on the payment page.,6.13,830,train
8da4b754-3caa-42f6-a027-45351afe216f,2025-08-21T23:03:33,phone,en,NA,0,1,0,tech,Tech,The app keeps showing an error and won't let me log in.,0.36,661,train
28d3f195-ddc2-4dcb-b398-a31536531711,2025-08-22T00:42:33,phone,en,LATAM,0,0,-1,retention,Retention,How do I close my account permanently?,2.25,674,test
764ac941-8d59-4c0e-b335-70c08f661b77,2025-08-22T00:53:33,chat,en,NA,1,1,0,account,Account,I need to update my address and phone number.,6.68,747,train
19269430-5210-4f52-950a-3786e64f030c,2025-08-22T03:16:33,chat,en,EU,0,1,0,tech,Tech,The app keeps showing an issue and won't let me log in.,4.67,870,train
25536b9c-7f49-46e7-87e6-15b41179388b,2025-08-22T05:01:33,phone,en,NA,1,0,0,tech,Account,The website crashes when I try to checkout.,2,657,test
49e07ff8-1d83-4de5-8712-884feaaa99ff,2025-08-22T05:25:33,phone,en,LATAM,0,2,0,account,Account,I can’t see my past orders in my account.,6.29,627,train
81ffb199-6ad1-4ec0-abdd-b586b81f873d,2025-08-22T05:44:33,phone,en,NA,1,2,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.41,659,test
2490d7b5-0494-4d51-a82a-da13099f0b24,2025-08-22T06:23:33,phone,en,NA,0,1,0,billing,Billing,I was charged twice on my card and need a credit.,4.44,683,test
a3333c61-6bd4-43b7-a2a3-f4ede90f4fb9,2025-08-22T06:37:33,phone,es,APAC,0,1,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,3.41,802,train
f125ed1b-a77e-4d99-b547-80350c63fdb4,2025-08-22T08:27:33,phone,es,NA,0,2,0,tech,Tech,I’m getting a 500 issue on the payment page.,2.96,752,train
ec8cb67a-3881-4693-9a6b-75bc514eb352,2025-08-22T08:39:33,chat,en,APAC,1,2,0,tech,Retention,The website crashes when I try to checkout.,2.4,763,train
b41f809b-4898-4672-9fc4-50cfe6684e62,2025-08-22T12:30:33,chat,en,APAC,0,1,-1,retention,Billing,How do I close my account permanently?,1.68,738,train
9793925d-e86d-4e64-88c1-4464a19e2f95,2025-08-22T13:23:33,chat,en,NA,0,0,0,account,Account,How do I change the email on my account?,4.66,533,val
30195490-4867-4d66-be01-440c2a6a34c0,2025-08-22T13:40:33,chat,en,NA,0,1,-1,billing,Billing,I was charged twice on my card and need a credit.,1.87,661,train
1b987a5a-8525-4777-877e-1beb412cc958,2025-08-22T17:46:33,phone,en,NA,0,0,0,account,Account,How do I change the email on my account?,1.45,444,train
f6c2717f-f412-4e00-b780-64c0f9bbc0b8,2025-08-22T18:07:33,phone,en,LATAM,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.44,798,train
cc1d7467-f3e6-427c-9a38-0833c3ce390f,2025-08-22T19:53:33,chat,en,NA,0,1,1,billing,Billing,I was charged twice on my card and need a reversal.,4.11,613,train
ee40240b-2574-4bb5-9001-446028546407,2025-08-22T20:59:33,chat,en,NA,0,1,0,billing,Billing,I want to change my payment method and check a recent charge.,6.63,678,val
0162098f-1570-4f13-9a2f-7eb0fda21155,2025-08-23T00:15:33,phone,en,NA,0,0,0,billing,Billing,I was charged twice on my card and need a credit.,4.69,688,train
6aac3f12-18ff-41f0-abd2-fbdb30c0276c,2025-08-23T00:42:33,chat,en,NA,0,0,0,account,Account,I need to update my address and phone number.,5.89,681,train
3a17c730-573c-4f9b-b6b3-841cff6f5c4f,2025-08-23T01:25:33,phone,en,LATAM,0,0,0,account,Account,I can’t see my past orders in my account.,3.96,577,val
e7cb43f9-1ee7-4b09-a57c-67486f9605c4,2025-08-23T03:00:33,chat,en,APAC,0,1,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,3.01,780,train
4a69c6b2-39f9-4f51-bfb4-3437a72a9f91,2025-08-23T03:25:33,chat,en,EU,0,1,0,tech,Tech,I’m getting a 500 issue on the payment page.,0.66,728,train
e6bafa7f-5b2d-4525-869a-34f5e333ca96,2025-08-23T04:00:33,phone,en,EU,0,0,0,billing,Billing,I want to change my payment method and check a recent charge.,3.27,544,train
d073b7c9-a74f-4b8d-a657-a874a32113a2,2025-08-23T04:48:33,chat,en,LATAM,0,0,0,retention,Retention,How do I close my account permanently?,6.12,776,train
8633b379-5fc8-495a-a4ac-01cef28de8d1,2025-08-23T05:13:33,chat,en,NA,0,1,-1,retention,Retention,Please pause or cancel my membership for a few months.,5.54,979,val
07e2ecfd-8b67-437a-9521-ff4fe59f407f,2025-08-23T05:30:33,phone,en,NA,0,1,0,billing,Billing,I want to change my payment method and check a recent charge.,4.63,667,train
2f8d375b-bf07-47c3-b03f-6f622f5de1a2,2025-08-23T05:36:33,phone,es,NA,0,0,0,tech,Tech,I’m getting a 500 error on the payment page.,8.13,909,train
19391c81-68c7-4828-ae29-af1c69a63e98,2025-08-23T06:39:33,chat,en,NA,0,0,-1,retention,Tech,Please pause or cancel my membership for a few months.,2.84,690,train
2581a423-0c3f-4511-9688-8f689eb9f81b,2025-08-23T07:30:33,chat,en,NA,0,0,-1,billing,Billing,I want to change my payment method and check a recent charge.,4.2,590,val
533945fc-ccc6-4668-99a8-e28606eb3651,2025-08-23T10:26:33,chat,en,EU,0,1,-1,billing,Billing,I was charged twice on my card and need a refund.,2.52,639,train
1cea8e87-8a6e-4b3f-bb00-75b9ac9e7d7d,2025-08-23T10:33:33,chat,en,LATAM,0,0,0,tech,Tech,I’m getting a 500 issue on the payment page.,3.66,694,val
81fb8800-d186-41d2-a430-f1895bd7eeef,2025-08-23T12:03:33,chat,en,NA,0,1,-1,retention,Retention,How do I close my account permanently?,3.7,871,train
89ca5a52-242a-4d0c-83c6-3159cd6eae7d,2025-08-23T12:59:33,chat,en,NA,0,0,-1,account,Account,How do I change the email on my account?,7.62,764,train
3fec1979-98a2-4ff4-9bf4-33fc6ea43415,2025-08-23T15:21:33,phone,en,NA,0,0,0,tech,Tech,The app keeps showing an bug and won't let me log in.,3.06,753,test
9dae74b2-2d6f-4aee-a685-9766496b3f4b,2025-08-23T15:40:33,phone,es,NA,1,0,0,retention,Retention,I want to cancel my subscription—it's too expensive.,5.86,716,train
b15dd694-704f-4fc1-8647-edc8aecd8827,2025-08-23T16:28:33,chat,en,LATAM,0,1,0,tech,Tech,The app keeps showing an bug and won't let me log in.,3.45,883,train
ce86c40f-e8b4-45e0-b85f-ca4974599a81,2025-08-23T16:32:33,phone,en,NA,1,1,1,tech,Tech,The website crashes when I try to checkout.,6.26,869,train
117a7fdb-e6f4-4d0d-9b82-43835b3f7572,2025-08-23T16:38:33,chat,en,NA,0,0,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.5,558,train
f14c5d9b-7f52-41a5-87e2-a0785d04cfc4,2025-08-23T17:35:33,chat,en,LATAM,0,0,-1,billing,Billing,I want to change my payment method and check a recent charge.,0.22,481,train
ece2e29f-9791-477d-82e7-a3ea65921ee9,2025-08-23T17:48:33,phone,en,NA,0,0,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.61,654,train
901687be-7197-4155-a377-3b82c45b059b,2025-08-23T19:38:33,chat,en,NA,0,0,-1,account,Account,How do I change the email on my account?,4.64,681,train
add1dca5-0c44-442e-8a11-9128cd973697,2025-08-23T19:40:33,chat,en,NA,0,0,0,billing,Billing,I was charged twice on my card and need a refund.,2.67,513,val
197ab9c9-b8b7-4d6b-8bc7-a4412a03c16d,2025-08-23T20:18:33,chat,es,EU,0,0,0,retention,Retention,Please pause or cancel my membership for a few months.,2.4,614,train
544409b5-d7bc-4430-a464-c16cda3d28df,2025-08-23T22:34:33,phone,en,NA,0,1,-1,retention,Retention,How do I close my account permanently?,0.62,606,train
c5cf57fe-e373-4d27-bd69-57f904a4423c,2025-08-23T23:06:33,phone,en,LATAM,1,1,-1,tech,Tech,I’m getting a 500 issue on the payment page.,4.35,888,test
1fe0817f-b7d0-49ae-81f1-b3dbc71820ec,2025-08-24T00:43:33,chat,en,EU,0,0,0,account,Account,Please help me verify my profile and device.,3.47,499,train
8d24079d-9caf-493b-911f-72e03ce2a404,2025-08-24T01:06:33,chat,en,EU,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.3,834,train
26d6c943-8bd4-421f-80da-2b348f63ed54,2025-08-24T01:14:33,chat,en,APAC,1,1,0,tech,Tech,I’m getting a 500 error on the payment page.,0.3,564,train
74cf262f-32f9-4468-acc1-90e43398a8a5,2025-08-24T01:57:33,phone,en,NA,0,0,-1,account,Account,I can’t see my past orders in my account.,6.95,739,train
136af9e1-0c4a-4387-88ff-3b825d1f921d,2025-08-24T03:07:33,chat,en,EU,1,1,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,4.68,708,train
ee7f089a-602f-4c81-b5f6-77df9c6aaa6c,2025-08-24T03:16:33,phone,en,EU,0,2,1,billing,Billing,My invoice looks wrong—why is there an extra fee?,0.06,459,train
5c6b96ee-9d20-4841-98ec-ceb9e11a7ecb,2025-08-24T03:33:33,chat,en,NA,1,0,0,account,Account,I need to update my address and phone number.,3.47,500,train
bbc17318-a60a-47f1-af0f-52e76f572ed6,2025-08-24T03:44:33,phone,en,NA,0,2,0,billing,Billing,Can you help me with my billing statement?,5.85,641,train
cc0f416e-425c-4628-aac1-f041178bd45a,2025-08-24T04:17:33,phone,en,EU,0,0,-1,billing,Billing,My invoice looks wrong—why is there an extra fee?,5.62,700,train
7dbb19f4-8386-4f4f-bbb6-0e1012606961,2025-08-24T05:55:33,chat,en,NA,1,1,1,billing,Billing,Can you help me with my billing statement?,5.54,623,train
f655fe52-3a20-42a6-b9e2-2b9b9769ebe1,2025-08-24T07:09:33,phone,es,NA,0,0,0,account,Account,I need to update my address and phone number.,5.06,539,train
5be8c76f-490b-40de-b24a-d366c524718a,2025-08-24T07:31:33,phone,en,EU,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,6.34,798,train
268e5829-a5a1-4207-a4c6-9ba0461df138,2025-08-24T10:44:33,chat,en,NA,0,0,0,retention,Retention,How do I close my account permanently?,3.43,600,train
14b90835-ae45-4a88-938d-a405a9131582,2025-08-24T11:01:33,chat,en,APAC,1,0,0,account,Account,Please help me verify my profile and device.,7.52,466,train
bbf801a1-f1ed-4f3b-80f4-5ab243f258c9,2025-08-24T13:21:33,chat,es,EU,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,4.54,812,test
ce55ea69-98fa-40f1-bf99-0df84a82b3d7,2025-08-24T13:26:33,phone,en,EU,0,1,0,tech,Tech,My password reset link isn't working.,6.16,924,val
f6aae95f-403b-466e-bf75-ab0421ae1b57,2025-08-24T13:35:33,chat,es,NA,0,0,0,tech,Tech,I’m getting a 500 error on the payment page.,7.1,939,val
30eeea29-28ec-4c8e-a624-3ea0b1c4002c,2025-08-24T13:40:33,chat,en,APAC,0,0,1,account,Account,How do I change the email on my account?,4.12,498,train
12fe0fad-238e-4e10-be79-3b32c0ab29a9,2025-08-24T14:05:33,chat,en,EU,0,0,0,tech,Tech,My password reset link isn't working.,2.98,702,train
2eb220fe-16fe-45e0-89b9-50ba6998d1f6,2025-08-24T14:18:33,chat,en,EU,0,0,0,billing,Billing,Can you help me with my billing statement?,1.55,528,train
cc909567-c2eb-4f98-a0b6-2239316eba1a,2025-08-24T14:34:33,phone,en,NA,1,1,-1,tech,Tech,The app keeps showing an issue and won't let me log in.,1.7,661,train
b72a2422-e342-4a18-b3da-bbb3a335c8d2,2025-08-24T14:40:33,phone,en,EU,0,2,-1,account,Account,How do I change the email on my account?,3.18,644,train
b4bd8d5b-4ce4-4c15-8947-2b89f1bdf9fa,2025-08-24T15:13:33,phone,en,NA,0,0,0,billing,Billing,I want to change my payment method and check a recent charge.,5.84,670,train
cbace421-d40b-48f9-b120-55e5d543ff28,2025-08-24T16:09:33,chat,en,LATAM,1,0,-1,billing,Billing,I want to change my payment method and check a recent charge.,5.87,675,train
a1a7cfdd-9bd7-4a16-8f0b-2d25c6d6b623,2025-08-24T16:13:33,phone,en,NA,0,1,0,retention,Billing,Please pause or cancel my membership for a few months.,5.58,885,train
afbfa508-b11d-4425-bf4a-4c8af9091553,2025-08-24T17:42:33,chat,en,LATAM,0,0,0,account,Account,Please help me verify my profile and device.,6.18,631,test
66224857-de75-4ea2-9796-13c43dea1ddd,2025-08-24T18:12:33,phone,en,NA,1,0,0,billing,Billing,My invoice looks wrong—why is there an extra fee?,7.23,661,train
fe99f821-b3d1-4ad3-a0fe-0e0e190c3a15,2025-08-24T18:12:33,chat,es,EU,0,0,1,account,Account,Please help me verify my profile and device.,0.29,422,val
e418e99d-d7c9-428e-bd65-12290acd46bd,2025-08-24T20:57:33,chat,es,NA,0,0,1,account,Account,Please help me verify my profile and device.,3.4,440,train
72a2fdb7-37f6-4db5-a499-22b5bbf4ec98,2025-08-24T22:02:33,chat,en,NA,0,1,0,retention,Retention,How do I close my account permanently?,4.36,819,val
8218773c-e7fa-4b04-8469-acbca1e98b07,2025-08-24T22:40:33,phone,es,NA,0,0,-1,retention,Retention,I'm considering switching to a competitor—what can you offer?,7.41,869,train
3685d560-ed79-4af7-adc4-21291312b152,2025-08-24T23:00:33,chat,en,NA,1,1,1,billing,Billing,Can you help me with my billing statement?,6.33,750,test
7b631bc5-1cf3-47a7-8d9f-011b5bcfe80f,2025-08-25T00:49:33,phone,en,NA,0,0,-1,billing,Billing,Can you help me with my billing statement?,2.58,538,train
c98953ea-fb58-4916-bc1d-546d3a3335c7,2025-08-25T02:05:33,chat,en,EU,0,0,1,retention,Retention,I want to cancel my subscription—it's too expensive.,1.59,686,train
33180204-7a05-4ecc-ab51-c5cd57658c84,2025-08-25T04:07:33,phone,es,NA,0,1,-1,tech,Tech,I’m getting a 500 error on the payment page.,4.61,874,train
14417d94-594b-4f3e-bb98-2bfaa643d6f6,2025-08-25T06:33:33,phone,en,EU,1,2,0,retention,Retention,I want to cancel my subscription—it's too expensive.,4.82,704,train
f70e3426-0746-42fd-a625-0b6a4204563c,2025-08-25T08:45:33,phone,es,NA,0,2,1,tech,Tech,The app keeps showing an issue and won't let me log in.,5.26,914,val
3536ccf3-8b3d-4120-b8d0-ea2f6afdecee,2025-08-25T08:46:33,phone,en,NA,0,0,0,account,Account,How do I change the email on my account?,3.2,470,test
0aa415e6-1e65-4c55-ab04-caeaf569327a,2025-08-25T08:49:33,chat,en,NA,0,1,0,account,Retention,Please help me verify my profile and device.,6.54,686,train
971b5f4d-625d-43fb-95a8-7fa97e4366e7,2025-08-25T12:41:33,phone,en,NA,0,0,0,retention,Retention,I'm considering switching to a competitor—what can you offer?,7.37,818,train
